dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
25-03-2016 08:52,vw_golf_3_90ps_lederausstattung,privat,Angebot,300,control,kleinwagen,1993,manual,90,golf,150000,8,petrol,volkswagen,,25-03-2016 00:00,0,27412,04-04-2016 06:22
06-03-2016 09:48,Audi_A1_1.6_TDI_Attraction,privat,Angebot,10800,control,kleinwagen,2010,manual,105,a1,125000,12,diesel,audi,no,06-03-2016 00:00,0,24537,09-03-2016 22:18
07-03-2016 10:49,Opel_Vectra_Edition_2000_klimaautomatic_Standheizung___gepflegt,privat,Angebot,650,test,limousine,2002,manual,101,vectra,150000,1,petrol,opel,no,07-03-2016 00:00,0,16816,07-03-2016 10:49
10-03-2016 15:52,BMW_318i_touring,privat,Angebot,800,test,kombi,2000,manual,118,3er,150000,9,petrol,bmw,yes,10-03-2016 00:00,0,51647,10-03-2016 15:52
27-03-2016 21:50,Volkswagen_Lupo_1.4_TDI,privat,Angebot,1690,test,kleinwagen,2001,manual,75,lupo,150000,5,diesel,volkswagen,no,27-03-2016 00:00,0,45147,01-04-2016 23:44
04-04-2016 21:52,Megane_CC,privat,Angebot,3650,test,cabrio,2004,manual,113,megane,150000,9,petrol,renault,,04-04-2016 00:00,0,21739,07-04-2016 00:45
20-03-2016 19:49,Citroën_Berlingo_L1_1.6_HDi_75_Niveau_B,privat,Angebot,4850,test,bus,2009,manual,75,berlingo,80000,1,diesel,citroen,no,20-03-2016 00:00,0,42651,20-03-2016 19:49
04-04-2016 09:49,Mitsubishi_Colt_Tuev_07/2016,privat,Angebot,450,control,,2016,manual,0,,150000,3,petrol,mitsubishi,no,04-04-2016 00:00,0,59302,06-04-2016 11:17
09-03-2016 15:50,Mercedes__C220__CDI,privat,Angebot,1450,control,limousine,1999,manual,0,c_klasse,5000,8,,mercedes_benz,no,09-03-2016 00:00,0,39120,10-03-2016 01:17
05-03-2016 22:56,Volkswagen_Passat_Variant_2.0_TDI,privat,Angebot,4500,control,kombi,2007,manual,140,passat,150000,11,diesel,volkswagen,no,05-03-2016 00:00,0,93437,06-03-2016 04:40
03-04-2016 02:57,Volkswagen_Passat_Variant_2.0_5V_Comfortline_Family,privat,Angebot,3900,control,kombi,2003,manual,131,passat,150000,4,petrol,volkswagen,no,03-04-2016 00:00,0,39218,07-04-2016 09:44
29-03-2016 22:50,Volkswagen_Caravelle_Lang_DSG_Navi_Standheiz._VOLL,privat,Angebot,26999,test,bus,2013,automatic,140,transporter,80000,10,diesel,volkswagen,no,29-03-2016 00:00,0,83684,06-04-2016 11:47
09-03-2016 10:51,Volkswagen_Passat_Variant_1.6,privat,Angebot,750,control,kombi,2000,manual,101,passat,150000,3,petrol,volkswagen,no,09-03-2016 00:00,0,23758,09-03-2016 11:41
11-03-2016 00:55,"BMW_730d_VOLLAUSSTATTUNG__E38_""2.Hand""",privat,Angebot,5900,test,limousine,1999,automatic,184,7er,150000,10,diesel,bmw,no,10-03-2016 00:00,0,9405,05-04-2016 23:46
04-04-2016 23:48,Audi_A6_3.0_TDI_competition_S_Line_LED_BOSE,privat,Angebot,56900,control,limousine,2015,automatic,326,a6,5000,7,diesel,audi,no,04-04-2016 00:00,0,45525,07-04-2016 04:16
12-03-2016 15:55,Volkswagen_Golf_2.0,privat,Angebot,1100,control,limousine,2000,manual,116,golf,150000,4,petrol,volkswagen,no,12-03-2016 00:00,0,90439,12-03-2016 15:55
11-03-2016 13:52,Mercedes_Benz_CLS_350_CDI_4Matic_7G_TRONIC,privat,Angebot,48000,test,coupe,2014,automatic,265,andere,80000,10,diesel,mercedes_benz,no,11-03-2016 00:00,0,96123,05-04-2016 08:47
21-03-2016 17:36,Renault_Clio_III_Sport_RS_201,privat,Angebot,8400,control,kleinwagen,2009,manual,201,clio,70000,6,petrol,renault,no,21-03-2016 00:00,0,99713,30-03-2016 04:46
12-03-2016 07:26,Tausche_Youngtimer_Audi_80_mit_knapp_62000_km,privat,Angebot,1,test,limousine,1990,manual,90,80,70000,6,petrol,audi,no,11-03-2016 00:00,0,55122,26-03-2016 23:15
29-03-2016 14:54,VW_Golf_IV_1.4_16V_Motorschaden?,privat,Angebot,800,test,limousine,1998,manual,75,golf,150000,5,petrol,volkswagen,yes,29-03-2016 00:00,0,31275,06-04-2016 01:15
22-03-2016 19:56,Mercedes_Benz_ML_350_CDI_4Matic_7G_TRONIC_DPF_BRABUS_AMG,privat,Angebot,27500,test,suv,2009,automatic,224,m_klasse,150000,12,diesel,mercedes_benz,no,22-03-2016 00:00,0,54636,06-04-2016 13:16
25-03-2016 12:25,Volkswagen_Touran_1.4_TSI_Highline_R_Line_7Sitze/Standheiz.,privat,Angebot,14950,test,bus,2009,manual,140,touran,70000,3,petrol,volkswagen,no,25-03-2016 00:00,0,55129,07-04-2016 05:46
28-03-2016 18:38,BMW_Z4_roadster_2.2i,privat,Angebot,14900,control,cabrio,2004,manual,170,z_reihe,70000,6,petrol,bmw,no,28-03-2016 00:00,0,16321,07-04-2016 00:17
12-03-2016 16:44,BMW_535i,privat,Angebot,2950,control,limousine,1998,automatic,235,5er,150000,5,petrol,bmw,no,12-03-2016 00:00,0,97332,19-03-2016 19:16
29-03-2016 23:38,Audi_80_coupe_top_gepflegt_2_0,privat,Angebot,1500,control,coupe,1994,manual,116,,150000,8,,audi,no,29-03-2016 00:00,0,32791,06-04-2016 20:16
30-03-2016 23:56,VW_Tiguan_2.0_TDI_DPF_BlueMotion_Technology,privat,Angebot,12000,control,suv,2011,manual,101,tiguan,150000,7,diesel,volkswagen,no,30-03-2016 00:00,0,1069,31-03-2016 07:43
15-03-2016 19:58,Mercedes_Benz_C_220_T_CDI_Elegance,privat,Angebot,2500,control,kombi,2001,automatic,150,c_klasse,150000,11,diesel,mercedes_benz,no,15-03-2016 00:00,0,22549,04-04-2016 23:18
04-04-2016 17:44,Volkswagen_Golf_4_Cabrio_2.0l_petrol,privat,Angebot,2400,test,cabrio,2001,,115,golf,150000,8,petrol,volkswagen,no,04-04-2016 00:00,0,47533,06-04-2016 19:18
06-03-2016 08:36,Hyundai_i30_Withe_Edition,privat,Angebot,4600,test,,2017,manual,109,i_reihe,125000,0,petrol,hyundai,no,06-03-2016 00:00,0,93495,12-03-2016 10:16
17-03-2016 22:52,Mitsubishi_3000_GT,privat,Angebot,6000,test,coupe,1995,manual,286,andere,150000,4,petrol,mitsubishi,no,17-03-2016 00:00,0,36093,05-04-2016 18:45
07-03-2016 15:55,Ford_Fiesta_1.6_TDCi_Titanium,privat,Angebot,8950,control,kleinwagen,2012,manual,95,fiesta,60000,1,diesel,ford,no,07-03-2016 00:00,0,50968,05-04-2016 12:15
29-03-2016 23:55,Opel_corsa_Topp_mit_1_yeshr_tuev,privat,Angebot,590,control,limousine,1996,manual,0,corsa,150000,0,,opel,,29-03-2016 00:00,0,32052,06-04-2016 21:18
24-03-2016 11:48,Ford_Fiesta_aus_1._Hand_mit_Getriebeschaden,privat,Angebot,150,test,,2016,automatic,75,fiesta,50000,1,petrol,ford,yes,24-03-2016 00:00,0,32457,30-03-2016 11:48
06-03-2016 12:38,Ford_Mustang,privat,Angebot,18700,test,coupe,2009,automatic,213,mustang,80000,8,petrol,ford,no,06-03-2016 00:00,0,97424,06-04-2016 05:44
20-03-2016 21:47,VW_Polo_1_2_Match_Plus_Teilleder_Panorama_SHZ_PDC_Klimaautomatic,privat,Angebot,9500,test,limousine,2012,manual,69,polo,50000,11,petrol,volkswagen,,20-03-2016 00:00,0,91722,03-04-2016 07:00
31-03-2016 15:48,Volkswagen_Passat_3c_CC_2.0_TDI_DSG,privat,Angebot,11550,control,coupe,2009,automatic,140,passat,125000,12,diesel,volkswagen,no,31-03-2016 00:00,0,26931,31-03-2016 15:48
20-03-2016 10:44,Renault_Grand_Espace,privat,Angebot,1250,control,,2017,,0,espace,150000,8,petrol,renault,,20-03-2016 00:00,0,63073,22-03-2016 16:21
30-03-2016 16:47,BMW_316i,privat,Angebot,2400,test,limousine,1989,manual,102,3er,150000,10,petrol,bmw,no,30-03-2016 00:00,0,95364,03-04-2016 06:53
19-03-2016 16:40,VWTiguan_sehr_gepflegt,privat,Angebot,16150,test,suv,2011,manual,150,tiguan,30000,4,petrol,volkswagen,no,19-03-2016 00:00,0,6502,07-04-2016 02:15
23-03-2016 17:59,Sharan_dti,privat,Angebot,3400,control,bus,2000,manual,0,sharan,150000,10,diesel,volkswagen,no,23-03-2016 00:00,0,38259,29-03-2016 13:16
07-03-2016 06:14,Audi_1.Hand_Navi_Leder_Xenon,privat,Angebot,3000,test,coupe,2000,manual,179,tt,150000,2,petrol,audi,no,05-03-2016 00:00,0,55120,08-03-2016 10:18
28-03-2016 13:31,Volkswagen_Golf_1.9_TDI_Comfortline,privat,Angebot,5500,test,limousine,2004,manual,90,golf,150000,10,diesel,volkswagen,no,28-03-2016 00:00,0,56235,06-04-2016 07:46
01-04-2016 00:51,Mazda_6._Scheckheft,privat,Angebot,2000,test,limousine,2004,manual,122,6_reihe,5000,7,diesel,mazda,no,31-03-2016 00:00,0,54558,05-04-2016 00:44
22-03-2016 13:54,Twingo_1_2,privat,Angebot,300,control,kleinwagen,1998,manual,58,twingo,125000,11,,renault,,22-03-2016 00:00,0,42579,22-03-2016 13:54
18-03-2016 21:37,Verkaufe_Renault_Megane_Classic_mit_Klima,privat,Angebot,890,control,limousine,2000,manual,107,megane,150000,6,petrol,renault,yes,18-03-2016 00:00,0,41065,18-03-2016 21:37
10-03-2016 20:43,Honda_yeszz_1.4___5trg__mod_2006___klimatron___euro4___faehrt_super,privat,Angebot,2390,test,,2016,,83,yeszz,150000,12,petrol,honda,no,10-03-2016 00:00,0,78713,13-03-2016 03:17
07-03-2016 14:49,Mercedes_Benz_A_klasse,privat,Angebot,1450,control,,2017,,0,a_klasse,150000,8,petrol,mercedes_benz,,07-03-2016 00:00,0,45886,08-03-2016 00:15
10-03-2016 17:47,Astra_G__neu_TÜV,privat,Angebot,1699,control,limousine,1999,,75,astra,150000,12,petrol,opel,,10-03-2016 00:00,0,26817,16-03-2016 06:17
09-03-2016 19:58,Mitsubishi_L_300,privat,Angebot,2899,test,bus,1996,manual,69,andere,150000,9,diesel,mitsubishi,no,09-03-2016 00:00,0,13409,05-04-2016 14:18
04-04-2016 18:56,Volkswagen_Golf_1.4_Comfortline,privat,Angebot,4800,test,limousine,2004,manual,75,golf,80000,12,petrol,volkswagen,no,04-04-2016 00:00,0,22926,06-04-2016 21:16
29-03-2016 00:56,Peugeot_308_175_THP_Sport_Plus__Navi__Panorama__Teilled.,privat,Angebot,6799,test,limousine,2008,manual,174,3_reihe,90000,9,petrol,peugeot,no,29-03-2016 00:00,0,58095,05-04-2016 14:47
09-03-2016 18:53,VW_Touran___1.9_Diesel___6_Gang_Getriebe,privat,Angebot,3400,test,bus,2003,manual,100,touran,150000,0,diesel,volkswagen,,09-03-2016 00:00,0,41061,26-03-2016 04:45
20-03-2016 14:56,Opel_Astra_H_TÜV_neu,privat,Angebot,2650,test,limousine,2004,manual,125,astra,150000,6,petrol,opel,no,20-03-2016 00:00,0,96528,20-03-2016 14:56
16-03-2016 19:47,Renault_Clio_1.6_16_V,privat,Angebot,1000,test,kleinwagen,1999,manual,107,clio,150000,6,petrol,renault,no,16-03-2016 00:00,0,14612,07-04-2016 04:46
24-03-2016 14:56,Audi_a3_8l,privat,Angebot,800,test,coupe,1997,manual,125,a3,150000,0,petrol,audi,yes,24-03-2016 00:00,0,64739,29-03-2016 00:44
19-03-2016 10:54,Audi_A4_Cabriolet_3.0,privat,Angebot,5299,test,cabrio,2002,manual,220,a4,150000,4,petrol,audi,no,19-03-2016 00:00,0,80999,02-04-2016 14:46
19-03-2016 04:37,Mercedes_Benz_E_220,privat,Angebot,7150,test,limousine,2002,manual,150,e_klasse,150000,3,diesel,mercedes_benz,no,19-03-2016 00:00,0,70619,29-03-2016 18:45
21-03-2016 14:38,Tauache_90ccm_roller_gegen_auto,privat,Angebot,200,control,,2009,,0,,10000,0,,sonstige_autos,,21-03-2016 00:00,0,6493,24-03-2016 02:47
31-03-2016 14:39,Citroën_c4_Coupé_TÜV_2017,privat,Angebot,2300,control,coupe,2006,manual,88,c4,150000,6,petrol,citroen,no,31-03-2016 00:00,0,49565,05-04-2016 18:46
13-03-2016 13:38,Biete_BMW_318_i_Kombi_auch_Tausch,privat,Angebot,1600,test,kombi,1999,manual,0,,150000,6,petrol,bmw,no,13-03-2016 00:00,0,41199,28-03-2016 12:46
08-03-2016 16:46,Opel_Corsa._1_yeshr_Tuev.,privat,Angebot,350,test,,2017,,0,corsa,150000,0,petrol,opel,,08-03-2016 00:00,0,26655,08-03-2016 16:46
15-03-2016 18:50,VW_Golf_Plus_DPF_140_PS_Rentnerfahrzeug,privat,Angebot,5500,control,bus,2006,manual,140,golf,150000,8,diesel,volkswagen,no,15-03-2016 00:00,0,87656,04-04-2016 18:45
14-03-2016 12:42,Fiat_Panda_4x4_Raritaet,privat,Angebot,4400,test,kleinwagen,1997,manual,54,panda,125000,7,petrol,fiat,no,14-03-2016 00:00,0,78112,21-03-2016 02:16
01-04-2016 19:54,Audi_A3_2.0_TDI_Sportback_DPF,privat,Angebot,7950,control,limousine,2008,manual,140,a3,150000,10,diesel,audi,no,01-04-2016 00:00,0,26419,01-04-2016 19:54
05-03-2016 19:47,BMW_Z4_Coupe_3.0si_/Sommerfahrzeug,privat,Angebot,16500,test,coupe,2007,manual,265,z_reihe,150000,3,petrol,bmw,no,05-03-2016 00:00,0,71083,07-04-2016 12:17
05-03-2016 14:41,BMW_Z4_roadster_2.2i_automatic_Prof_Navi,privat,Angebot,8100,control,cabrio,2004,automatic,170,z_reihe,150000,9,petrol,bmw,no,05-03-2016 00:00,0,38723,19-03-2016 20:47
08-03-2016 02:36,VW_Buss_T5_Kastenwagen_mit_Klima_und_Anhaengerkupplung,privat,Angebot,3999,control,,2017,manual,85,transporter,150000,10,diesel,volkswagen,,08-03-2016 00:00,0,50321,09-03-2016 04:46
10-03-2016 12:57,Volkswagen_up!_ASG_high_up!,privat,Angebot,9750,test,kleinwagen,2013,automatic,75,up,60000,7,petrol,volkswagen,no,10-03-2016 00:00,0,99817,07-04-2016 06:45
03-04-2016 21:06,Mazda_3_2.2_MZR_CD_DPF_Sports_Line,privat,Angebot,7700,test,limousine,2009,manual,185,3_reihe,150000,5,diesel,mazda,no,03-04-2016 00:00,0,35510,05-04-2016 12:10
05-03-2016 14:25,PEUGEOT_306_Cabriolet_1_6_Saint_Tropez,privat,Angebot,2500,control,cabrio,1999,manual,88,3_reihe,150000,6,petrol,peugeot,,05-03-2016 00:00,0,65624,06-04-2016 22:15
31-03-2016 09:55,Smart_smart_&_passion,privat,Angebot,1195,control,kleinwagen,1999,automatic,54,fortwo,125000,11,petrol,smart,no,31-03-2016 00:00,0,86399,31-03-2016 10:45
15-03-2016 15:41,Renault_Clio_Grandtour_1.2_16V_75_Dynamique,privat,Angebot,9790,control,kombi,2014,manual,73,clio,30000,4,petrol,renault,no,15-03-2016 00:00,0,10249,29-03-2016 20:18
10-03-2016 17:39,Renault_Clio,privat,Angebot,1849,control,kleinwagen,1999,manual,54,clio,90000,7,petrol,renault,no,10-03-2016 00:00,0,53940,12-03-2016 22:18
28-03-2016 14:57,Smart_Fortwo_Coupe_cdi__schwarz_,privat,Angebot,3300,test,kleinwagen,2006,automatic,41,fortwo,125000,8,diesel,smart,no,28-03-2016 00:00,0,33719,30-03-2016 05:46
05-03-2016 14:47,Volkswagen_Transporter_T4_70B_1F2,privat,Angebot,650,control,kombi,1991,manual,77,transporter,150000,7,diesel,volkswagen,yes,05-03-2016 00:00,0,59348,07-04-2016 09:45
26-03-2016 13:53,Toyota_Celica_GT,privat,Angebot,2600,control,coupe,1998,manual,170,andere,150000,10,petrol,toyota,no,26-03-2016 00:00,0,9437,06-04-2016 01:47
16-03-2016 17:38,Mercedes_Benz_C_220_T_CDI_Avantgarde,privat,Angebot,11700,control,kombi,2008,manual,170,andere,150000,7,diesel,mercedes_benz,no,16-03-2016 00:00,0,91717,06-04-2016 23:16
21-03-2016 01:59,renault_gebraucht,privat,Angebot,600,test,bus,1998,manual,90,scenic,150000,6,petrol,renault,yes,21-03-2016 00:00,0,24143,26-03-2016 12:46
02-04-2016 15:43,Hyundai_i30cw_1.4_Cl._Sparauto_LPG_Gas__1._Hand_scheckh.,privat,Angebot,4950,control,kombi,2009,manual,109,i_reihe,150000,9,petrol,hyundai,no,02-04-2016 00:00,0,87439,06-04-2016 14:16
30-03-2016 21:38,LUPO_1.0_LPG_super_sparsam___8fach_bereift___TÜV_NEU_bis_03/2018!,privat,Angebot,1600,test,kleinwagen,2003,manual,50,lupo,150000,3,petrol,volkswagen,no,30-03-2016 00:00,0,55543,05-04-2016 11:45
11-03-2016 20:56,BMW_3er_318_Ci_Edition_Exclusive_M_Technic_CABRIO_8500€,privat,Angebot,8499,control,cabrio,2006,manual,150,3er,150000,3,petrol,bmw,no,11-03-2016 00:00,0,51515,06-04-2016 04:44
02-04-2016 16:44,Fiat_Sicento_Abart,privat,Angebot,1650,control,,2017,manual,0,seicento,60000,5,petrol,fiat,no,02-04-2016 00:00,0,91315,04-04-2016 14:16
09-03-2016 15:45,Volkswagen_Golf_1.6,privat,Angebot,1700,control,limousine,1999,manual,101,golf,150000,6,petrol,volkswagen,no,09-03-2016 00:00,0,37619,10-03-2016 11:17
19-03-2016 23:54,Kia_Ceed_1.4_CVVT_Attract_blau_metallic_SHZ_HU_2_/17,privat,Angebot,5750,control,limousine,2010,manual,90,ceed,100000,2,petrol,kia,no,19-03-2016 00:00,0,85665,06-04-2016 03:15
20-03-2016 18:49,Renault_Kangoo_1.2_16V_Authentique,privat,Angebot,600,test,bus,2001,manual,75,kangoo,150000,12,petrol,renault,yes,20-03-2016 00:00,0,58553,07-04-2016 02:44
06-03-2016 10:06,Sehr_sauber_vw_polo_Mit_klimaanlage,privat,Angebot,0,control,,2005,,0,polo,150000,0,petrol,volkswagen,,06-03-2016 00:00,0,35392,07-03-2016 19:12
25-03-2016 07:36,520_Navi__Klima___automatic...,privat,Angebot,8700,test,limousine,2004,automatic,170,5er,150000,1,petrol,bmw,no,25-03-2016 00:00,0,21682,06-04-2016 07:46
31-03-2016 14:53,Mercedes_Benz_E220CDI_Kombi_automatic,privat,Angebot,1200,control,kombi,1999,automatic,125,c_klasse,150000,2,diesel,mercedes_benz,no,31-03-2016 00:00,0,53123,06-04-2016 08:17
20-03-2016 11:44,Mazda_5_1.6_MZ_CD_Sendo,privat,Angebot,18880,test,bus,2014,manual,116,5_reihe,20000,11,diesel,mazda,no,20-03-2016 00:00,0,59872,06-04-2016 08:46
19-03-2016 17:48,BMW_520d_Touring_Aut.,privat,Angebot,11200,control,kombi,2008,automatic,177,5er,150000,7,diesel,bmw,no,19-03-2016 00:00,0,91301,01-04-2016 07:49
09-03-2016 20:45,Camaro_3.4_..V6,privat,Angebot,3550,test,limousine,1993,manual,0,andere,125000,11,petrol,chevrolet,,09-03-2016 00:00,0,54634,14-03-2016 15:15
28-03-2016 18:47,Seat_Ibiza_Sport,privat,Angebot,3900,control,kleinwagen,2003,manual,75,ibiza,125000,2,petrol,seat,no,28-03-2016 00:00,0,53572,07-04-2016 00:46
10-03-2016 18:53,BMW_118d_DPF,privat,Angebot,13849,test,limousine,2010,manual,143,1er,80000,12,diesel,bmw,no,10-03-2016 00:00,0,73485,06-04-2016 00:45
26-03-2016 19:58,Skoda_Yeti_1.2_TSI_Ambition,privat,Angebot,13200,control,suv,2013,manual,105,yeti,40000,3,petrol,skoda,no,26-03-2016 00:00,0,79400,06-04-2016 10:45
28-03-2016 20:56,Skoda_Fabia_1.4_16V_Combi_Elegance,privat,Angebot,2500,control,kombi,2001,manual,101,fabia,125000,8,petrol,skoda,no,28-03-2016 00:00,0,81541,07-04-2016 03:45
02-04-2016 20:50,Skoda_Fabia_1.2_HTP_Cool_Edition,privat,Angebot,2550,test,kleinwagen,2006,manual,54,fabia,150000,4,petrol,skoda,no,02-04-2016 00:00,0,27419,02-04-2016 20:50
10-03-2016 09:56,Skoda_Octavia_Combi_1.6_Gas_1.hand__Scheckheft,privat,Angebot,3900,test,kombi,2006,manual,102,octavia,150000,11,lpg,skoda,no,10-03-2016 00:00,0,26419,15-03-2016 19:15
16-03-2016 09:47,BMW_330i,privat,Angebot,2450,test,limousine,2001,manual,231,3er,150000,11,petrol,bmw,no,16-03-2016 00:00,0,85748,19-03-2016 06:46
03-04-2016 09:53,Opel_Corsa_B_1.2_TÜV_11/16_Webasto_Standheizung,privat,Angebot,500,control,kleinwagen,1996,manual,45,corsa,70000,4,petrol,opel,,03-04-2016 00:00,0,8496,07-04-2016 11:17
27-03-2016 18:37,Volkswagen_Passat_Variant_1.9_TDI,privat,Angebot,750,control,kombi,1998,manual,90,passat,150000,12,diesel,volkswagen,no,27-03-2016 00:00,0,35415,29-03-2016 14:30
23-03-2016 17:49,Opel_Zafira_irmscher,privat,Angebot,1799,control,bus,1999,automatic,116,zafira,150000,7,petrol,opel,no,23-03-2016 00:00,0,64579,25-03-2016 01:45
10-03-2016 17:58,Golf_3_mit_gas_Anlage,privat,Angebot,950,control,kleinwagen,1997,manual,0,golf,150000,6,,volkswagen,no,10-03-2016 00:00,0,53639,23-03-2016 16:21
15-03-2016 19:46,Seat_Mii_1.0_Style_Salsa_Sport_Navi__Klima__Tempom...,privat,Angebot,8150,control,kleinwagen,2012,manual,75,mii,60000,11,petrol,seat,no,15-03-2016 00:00,0,83646,16-03-2016 17:46
05-03-2016 14:14,Mazda_RX_8,privat,Angebot,3900,test,coupe,2004,manual,192,rx_reihe,125000,7,petrol,mazda,no,03-03-2016 00:00,0,57520,29-03-2016 05:18
08-03-2016 08:57,Peugeot_107_Klima,privat,Angebot,5500,test,kleinwagen,2012,manual,68,,40000,12,,peugeot,no,08-03-2016 00:00,0,24536,21-03-2016 21:44
30-03-2016 07:54,Opel_Corsa_1.4_ecoFLEX_Start/Stop_Color_Edition,privat,Angebot,9999,control,kleinwagen,2014,manual,90,corsa,20000,9,petrol,opel,no,30-03-2016 00:00,0,55294,06-04-2016 23:46
12-03-2016 19:00,Vw_golf_2_TÜV_neu_!!,privat,Angebot,1050,test,,2018,,0,golf,150000,0,,volkswagen,,12-03-2016 00:00,0,53567,07-04-2016 10:44
31-03-2016 19:50,!!!_Ford_Mondeo__mit_TÜV___das_ist_wichtig_Tausche__auch_!!!,privat,Angebot,500,control,kombi,2001,manual,131,mondeo,150000,12,diesel,ford,no,31-03-2016 00:00,0,66117,06-04-2016 14:17
29-03-2016 16:36,VW_Golf_1.8_Autogas_mit_petrol_4_Tuere,privat,Angebot,699,control,limousine,1992,manual,66,golf,150000,10,lpg,volkswagen,no,29-03-2016 00:00,0,67065,06-04-2016 02:15
05-04-2016 10:54,opel_astra_f_cabriolet,privat,Angebot,999,control,cabrio,1994,manual,115,astra,150000,3,petrol,opel,no,05-04-2016 00:00,0,56070,05-04-2016 12:26
03-04-2016 15:49,Audi_A6_4B_4_2_V8,privat,Angebot,6250,test,limousine,2003,,299,a6,150000,3,petrol,audi,,03-04-2016 00:00,0,49733,05-04-2016 15:16
17-03-2016 14:52,Volkswagen_T2_Bus,privat,Angebot,10000,control,bus,1976,,0,transporter,5000,0,petrol,volkswagen,,17-03-2016 00:00,0,73479,19-03-2016 14:21
23-03-2016 23:57,Peugeot__F__206_mit_Motorschaden,privat,Angebot,300,control,kleinwagen,2001,manual,0,,150000,5,petrol,peugeot,yes,23-03-2016 00:00,0,84579,25-03-2016 15:22
30-03-2016 13:53,BMW_635_CSi_!_Top_gepflegt_!_H_Kennz._!_TÜV_2017,privat,Angebot,16500,test,coupe,1983,manual,218,6er,150000,10,petrol,bmw,no,30-03-2016 00:00,0,42719,01-04-2016 08:18
14-03-2016 23:52,Ford_Focus_1.8__FFV__flexifuel_Style,privat,Angebot,6500,control,limousine,2007,manual,125,focus,125000,9,andere,ford,no,14-03-2016 00:00,0,97199,05-04-2016 11:51
11-03-2016 21:49,Corvette_Z06,privat,Angebot,49500,test,cabrio,2013,,0,,10000,6,petrol,sonstige_autos,no,11-03-2016 00:00,0,79774,13-03-2016 04:45
31-03-2016 19:43,Renault_Modus,privat,Angebot,1200,control,,2016,manual,75,modus,150000,0,petrol,renault,yes,31-03-2016 00:00,0,47546,31-03-2016 19:43
21-03-2016 23:53,Golf_Cabrio,privat,Angebot,1480,test,cabrio,2000,manual,74,golf,150000,6,petrol,volkswagen,,21-03-2016 00:00,0,19246,05-04-2016 14:17
26-03-2016 21:37,Fiat_Punto_188_SX__97.000km__TÜV__8_Fach_Bereifung__MP3_Radio,privat,Angebot,1490,control,kleinwagen,2000,manual,60,punto,100000,6,petrol,fiat,no,26-03-2016 00:00,0,59557,06-04-2016 14:15
30-03-2016 20:41,Opel_Astra_1.7_CDTI_Caravan_DPF_Catch_me_now,privat,Angebot,3200,control,kombi,2008,manual,110,astra,150000,5,diesel,opel,no,30-03-2016 00:00,0,47495,05-04-2016 09:52
04-04-2016 10:53,Audi_A6_Avant_2.5_TDI_TÜV_10.2017,privat,Angebot,3250,control,kombi,2003,manual,163,a6,150000,4,diesel,audi,no,04-04-2016 00:00,0,40789,06-04-2016 12:17
26-03-2016 22:56,Volkswagen_Fox_1.2__KLIMA,privat,Angebot,3400,test,kleinwagen,2006,manual,54,fox,70000,6,petrol,volkswagen,no,26-03-2016 00:00,0,33790,07-04-2016 01:46
28-03-2016 14:53,Renault_Twingo_mit_Faltdach,privat,Angebot,1100,test,kleinwagen,2002,manual,58,twingo,150000,5,petrol,renault,no,28-03-2016 00:00,0,44623,06-04-2016 19:16
25-03-2016 15:51,Opel_Vectra_2.2_DTI,privat,Angebot,1750,test,limousine,2002,manual,125,vectra,150000,4,diesel,opel,no,25-03-2016 00:00,0,73431,06-04-2016 20:16
29-03-2016 21:38,VW_Passat_2l_TDI_DSG_automatic,privat,Angebot,3300,test,kombi,2006,automatic,140,passat,150000,11,diesel,volkswagen,no,29-03-2016 00:00,0,33775,31-03-2016 15:16
02-04-2016 12:39,Chevrolet_Matiz_0.8_SE,privat,Angebot,1350,test,kleinwagen,2005,manual,52,matiz,150000,6,petrol,chevrolet,yes,02-04-2016 00:00,0,91207,06-04-2016 10:17
04-04-2016 10:46,Fiat_Panda_1.2_4x4_Climbing,privat,Angebot,8250,control,kleinwagen,2012,manual,69,panda,80000,2,petrol,fiat,no,04-04-2016 00:00,0,42555,06-04-2016 11:45
24-03-2016 21:50,Vw_beetle_highline_2_0_l_lederausstattung_+++,privat,Angebot,2500,test,kleinwagen,2000,manual,115,beetle,150000,1,petrol,volkswagen,no,24-03-2016 00:00,0,7987,05-04-2016 17:17
16-03-2016 03:03,Audi_A6_Avant_2.5_TDI_GRÜNE_Plakette_VOLL,privat,Angebot,3999,test,kombi,2004,automatic,163,a6,150000,3,diesel,audi,no,16-03-2016 00:00,0,18442,05-04-2016 23:16
31-03-2016 21:59,Mercedes_Benz_ML_63_AMG_4Matic_7G_TRONIC,privat,Angebot,21500,test,suv,2007,automatic,510,m_klasse,150000,4,lpg,mercedes_benz,no,31-03-2016 00:00,0,33178,06-04-2016 17:45
23-03-2016 09:54,BMW_118i,privat,Angebot,7000,test,limousine,2007,manual,143,1er,150000,9,petrol,bmw,no,23-03-2016 00:00,0,85375,29-03-2016 02:16
12-03-2016 12:40,Renault_Grand_Scenic__7_Sitzer__EURO_4,privat,Angebot,2950,test,bus,2005,manual,131,andere,150000,6,diesel,renault,no,12-03-2016 00:00,0,91781,17-03-2016 10:17
